Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Processor Base Frequency,Cache,TDP
231745,Intel® Xeon® Platinum 8471N Processor,Q1'23,52,3.60 GHz,1.80 GHz,97.5 MB,300 W
231746,Intel® Xeon® Platinum 8480+ Processor,Q1'23,56,3.80 GHz,2.00 GHz,105 MB,350 W
231747,Intel® Xeon® Platinum 8490H Processor,Q1'23,60,3.50 GHz,1.90 GHz,112.5 MB,350 W
232393,Intel® Xeon® Gold 5411N Processor,Q1'23,24,3.90 GHz,1.90 GHz,45 MB,165 W
232374,Intel® Xeon® Gold 5412U Processor,Q1'23,24,3.90 GHz,2.10 GHz,45 MB,185 W
232373,Intel® Xeon® Gold 5415+ Processor,Q1'23,8,4.10 GHz,2.90 GHz,22.5 MB,150 W
232396,Intel® Xeon® Gold 5416S Processor,Q1'23,16,4.00 GHz,2.00 GHz,30 MB,150 W
232392,Intel® Xeon® Gold 5418N Processor,Q1'23,24,3.80 GHz,1.80 GHz,45 MB,165 W
232379,Intel® Xeon® Gold 5418Y Processor,Q1'23,24,3.80 GHz,2.00 GHz,45 MB,185 W
232381,Intel® Xeon® Gold 5420+ Processor,Q1'23,28,4.10 GHz,2.00 GHz,52.5 MB,205 W
234916,Intel® Xeon® Gold 5423N Processor,Q1'23,20,4.00 GHz,2.10 GHz,37.5 MB,145 W
234915,Intel® Xeon® Gold 5433N Processor,Q1'23,20,4.10 GHz,2.30 GHz,37.5 MB,160 W
231731,Intel® Xeon® Gold 6414U Processor,Q1'23,32,3.40 GHz,2.00 GHz,60 MB,250 W
232389,Intel® Xeon® Gold 6416H Processor,Q1'23,18,4.20 GHz,2.20 GHz,45 MB,165 W
232390,Intel® Xeon® Gold 6418H Processor,Q1'23,24,4.00 GHz,2.10 GHz,60 MB,185 W
232395,Intel® Xeon® Gold 6421N Processor,Q1'23,32,3.60 GHz,1.80 GHz,60 MB,185 W
232377,Intel® Xeon® Gold 6426Y Processor,Q1'23,16,4.10 GHz,2.50 GHz,37.5 MB,185 W
232394,Intel® Xeon® Gold 6428N Processor,Q1'23,32,3.80 GHz,1.80 GHz,60 MB,185 W
231737,Intel® Xeon® Gold 6430 Processor,Q1'23,32,3.40 GHz,2.10 GHz,60 MB,270 W
232375,Intel® Xeon® Gold 6434 Processor,Q1'23,8,4.10 GHz,3.70 GHz,22.5 MB,195 W
232387,Intel® Xeon® Gold 6434H Processor,Q1'23,8,4.10 GHz,3.70 GHz,22.5 MB,195 W
232398,Intel® Xeon® Gold 6438M Processor,Q1'23,32,3.90 GHz,2.20 GHz,60 MB,205 W
232397,Intel® Xeon® Gold 6438N Processor,Q1'23,32,3.60 GHz,2.00 GHz,60 MB,205 W
232382,Intel® Xeon® Gold 6438Y+ Processor,Q1'23,32,4.00 GHz,2.00 GHz,60 MB,205 W
232380,Intel® Xeon® Gold 6442Y Processor,Q1'23,24,4.00 GHz,2.60 GHz,60 MB,225 W
232385,Intel® Xeon® Gold 6444Y Processor,Q1'23,16,4.00 GHz,3.60 GHz,45 MB,270 W
232391,Intel® Xeon® Gold 6448H Processor,Q1'23,32,4.10 GHz,2.40 GHz,60 MB,250 W
232384,Intel® Xeon® Gold 6448Y Processor,Q1'23,32,4.10 GHz,2.10 GHz,60 MB,225 W
231733,Intel® Xeon® Gold 6454S Processor,Q1'23,32,3.40 GHz,2.20 GHz,60 MB,270 W
232386,Intel® Xeon® Gold 6458Q Processor,Q1'23,32,4.00 GHz,3.10 GHz,60 MB,350 W
232388,Intel® Xeon® Silver 4410T Processor,Q1'23,10,4.00 GHz,2.70 GHz,26.25 MB,150 W
232376,Intel® Xeon® Silver 4410Y Processor,Q1'23,12,3.90 GHz,2.00 GHz,30 MB,150 W
232378,Intel® Xeon® Silver 4416+ Processor,Q1'23,20,3.90 GHz,2.00 GHz,37.5 MB,165 W
232372,Intel® Xeon® Bronze 3408U Processor,Q1'23,8,1.90 GHz,1.80 GHz,22.5 MB,125 W
