source,managerCik,managerAddress,managerName,reportCalendarOrQuarter,cusip6,cusip,companyName,value,shares
https://sec.gov/Archives/edgar/data/1548392/0001085146-23-003356.txt,1548392,"540 EAST 200 SOUTH, SALT LAKE CITY, UT, 84102",Utah Retirement Systems,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,2069650000.0,54565
https://sec.gov/Archives/edgar/data/1549042/0001085146-23-002850.txt,1549042,"132 WEST RAMSEY STREET, BANNING, CA, 92220","Diligent Investors, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,420314000.0,1645
https://sec.gov/Archives/edgar/data/1549230/0001493152-23-028034.txt,1549230,"140 EAST 45TH STREET, 14TH FLOOR, NEW YORK, NY, 10017","BOOTHBAY FUND MANAGEMENT, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,19062766000.0,76897
https://sec.gov/Archives/edgar/data/1549230/0001493152-23-028034.txt,1549230,"140 EAST 45TH STREET, 14TH FLOOR, NEW YORK, NY, 10017","BOOTHBAY FUND MANAGEMENT, LLC",2023-06-30,65249B,65249B109,NEWS CORP NEW,371573000.0,19055
https://sec.gov/Archives/edgar/data/1549230/0001493152-23-028034.txt,1549230,"140 EAST 45TH STREET, 14TH FLOOR, NEW YORK, NY, 10017","BOOTHBAY FUND MANAGEMENT, LLC",2023-06-30,654106,654106103,NIKE INC,348769000.0,3160
https://sec.gov/Archives/edgar/data/1549230/0001493152-23-028034.txt,1549230,"140 EAST 45TH STREET, 14TH FLOOR, NEW YORK, NY, 10017","BOOTHBAY FUND MANAGEMENT, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,4497743000.0,17603
https://sec.gov/Archives/edgar/data/1549230/0001493152-23-028034.txt,1549230,"140 EAST 45TH STREET, 14TH FLOOR, NEW YORK, NY, 10017","BOOTHBAY FUND MANAGEMENT, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,795809000.0,20981
https://sec.gov/Archives/edgar/data/1549275/0001162044-23-000821.txt,1549275,"36 N. New York Ave, Ste. 2s, Huntington, NY, 11743",Catalyst Capital Advisors LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,42670000.0,167
https://sec.gov/Archives/edgar/data/1550057/0001085146-23-002932.txt,1550057,"111 MONUMENT CIRCLE, SUITE 500, INDIANAPOLIS, IN, 46204","Goelzer Investment Management, Inc.",2023-06-30,654106,654106103,NIKE INC,260198000.0,2358
https://sec.gov/Archives/edgar/data/1550057/0001085146-23-002932.txt,1550057,"111 MONUMENT CIRCLE, SUITE 500, INDIANAPOLIS, IN, 46204","Goelzer Investment Management, Inc.",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,6855078000.0,26829
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,31428X,31428X106,Fedex Corp,60736000.0,243779
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,64110D,64110D104,Netapp Inc,344000.0,4500
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,65249B,65249B109,News Corp New Class                  A,3000.0,159
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,654106,654106103,Nike Inc Class B,39884000.0,360250
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,697435,697435105,Palo Alto Networks Inc,44000.0,171
https://sec.gov/Archives/edgar/data/1550075/0001550075-23-000003.txt,1550075,"600 VINE STREET, SUITE 2100, CINCINNATI, OH, 45202",Bartlett & Co. LLC,2023-06-30,958102,958102105,Western Digital Corp,19000.0,500
https://sec.gov/Archives/edgar/data/1550509/0001754960-23-000249.txt,1550509,"3160 COLLEGE AVENUE, SUITE 203, BERKELEY, CA, 94705",Clayton Partners LLC,2023-06-30,31428X,31428X106,FEDEX CORP,2450172000.0,9884
https://sec.gov/Archives/edgar/data/1551969/0001085146-23-002711.txt,1551969,"220 ELM STREET, NEW CANAAN, CT, 06840","Gilman Hill Asset Management, LLC",2023-06-30,654106,654106103,NIKE INC,388834000.0,3523
https://sec.gov/Archives/edgar/data/1551969/0001085146-23-002711.txt,1551969,"220 ELM STREET, NEW CANAAN, CT, 06840","Gilman Hill Asset Management, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,2114345000.0,8275
https://sec.gov/Archives/edgar/data/1552999/0001398344-23-013067.txt,1552999,"6 MAIN STREET, SUITE 312, CENTERBROOK, CT, 06409",HT Partners LLC,2023-06-30,654106,654106103,NIKE INC,282658000.0,2561
https://sec.gov/Archives/edgar/data/1553540/0001553540-23-000004.txt,1553540,"14755 PRESTON ROAD, SUITE 700, DALLAS, TX, 75254","Smith Anglin Financial, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,926107000.0,3736
https://sec.gov/Archives/edgar/data/1553540/0001553540-23-000004.txt,1553540,"14755 PRESTON ROAD, SUITE 700, DALLAS, TX, 75254","Smith Anglin Financial, LLC",2023-06-30,654106,654106103,NIKE INC,887828000.0,8044
https://sec.gov/Archives/edgar/data/1553562/0001062993-23-014377.txt,1553562,"KLARA SODRA KYRKOGATA 18, STOCKHOLM, V7, 113 88",AMF Tjanstepension AB,2023-06-30,654106,654106103,NIKE INC,35183707000.0,318549
https://sec.gov/Archives/edgar/data/1553562/0001062993-23-014377.txt,1553562,"KLARA SODRA KYRKOGATA 18, STOCKHOLM, V7, 113 88",AMF Tjanstepension AB,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,61202821000.0,239532
https://sec.gov/Archives/edgar/data/1553562/0001062993-23-014377.txt,1553562,"KLARA SODRA KYRKOGATA 18, STOCKHOLM, V7, 113 88",AMF Tjanstepension AB,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,1149279000.0,30300
https://sec.gov/Archives/edgar/data/1554656/0001062993-23-015342.txt,1554656,"700 LARKSPUR LANDING CIRCLE, SUITE 240, LARKSPUR, CA, 94939",Raub Brock Capital Management LP,2023-06-30,654106,654106103,NIKE INC,19434468000.0,176085
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,31428X,31428X106,FEDEX CORP,1916677000.0,7732
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,64110D,64110D104,NETAPP INC,48539000.0,635
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,65249B,65249B109,NEWS CORP NEW,5948000.0,305
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,654106,654106103,NIKE INC,596995000.0,5409
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,550114000.0,2153
https://sec.gov/Archives/edgar/data/1555170/0001140361-23-035024.txt,1555170,"340 PALLADIO PKWY, SUITE 501, FOLSOM, CA, 95630",Allworth Financial LP,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,20689000.0,545
https://sec.gov/Archives/edgar/data/1555486/0001172661-23-002842.txt,1555486,"5950 Symphony Woods Road, Suite 600, Columbia, MD, 21044","Baltimore-Washington Financial Advisors, Inc.",2023-06-30,654106,654106103,NIKE INC,4956136000.0,44905
https://sec.gov/Archives/edgar/data/1555623/0000929638-23-002199.txt,1555623,"RM 3508-9, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN'S ROAD C, Hong Kong, K3, 0",Trivest Advisors Ltd,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,103226000.0,404000
https://sec.gov/Archives/edgar/data/1555829/0001555829-23-000004.txt,1555829,"LEVEL 13, 20 BALLANCE STREET, WELLINGTON, Q2, 6011",Kiwi Wealth Investments Limited Partnership,2023-06-30,654106,654106103,NIKE INC,11124000.0,100788
https://sec.gov/Archives/edgar/data/1556168/0001104659-23-081153.txt,1556168,"18 Inverness Place East, Englewood, CO, 80112",Consolidated Investment Group LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,11323000.0,44316
https://sec.gov/Archives/edgar/data/1556218/0000929638-23-002241.txt,1556218,"ONE JOY STREET, BOSTON, MA, 02108",Bollard Group LLC,2023-06-30,31428X,31428X106,FedEx Corp,810000.0,3269
https://sec.gov/Archives/edgar/data/1556218/0000929638-23-002241.txt,1556218,"ONE JOY STREET, BOSTON, MA, 02108",Bollard Group LLC,2023-06-30,64110D,64110D104,NetApp Inc,1000.0,10
https://sec.gov/Archives/edgar/data/1556218/0000929638-23-002241.txt,1556218,"ONE JOY STREET, BOSTON, MA, 02108",Bollard Group LLC,2023-06-30,654106,654106103,Nike Inc Cl B,13000.0,119
https://sec.gov/Archives/edgar/data/1556245/0001556245-23-000005.txt,1556245,"40 FOUNTAIN PLAZA, SUITE 1300, BUFFALO, NY, 14202",Sandhill Capital Partners LLC,2023-06-30,654106,654106103,NIKE INC COM CL B,3976190000.0,36026
https://sec.gov/Archives/edgar/data/1556245/0001556245-23-000005.txt,1556245,"40 FOUNTAIN PLAZA, SUITE 1300, BUFFALO, NY, 14202",Sandhill Capital Partners LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,69582570000.0,272328
https://sec.gov/Archives/edgar/data/1556921/0001214659-23-011291.txt,1556921,"110 FRONT STREET, SUITE 400, JUPITER, FL, 33477","VOLORIDGE INVESTMENT MANAGEMENT, LLC",2023-06-30,64110D,64110D104,NETAPP INC,32174026000.0,421126
https://sec.gov/Archives/edgar/data/1556921/0001214659-23-011291.txt,1556921,"110 FRONT STREET, SUITE 400, JUPITER, FL, 33477","VOLORIDGE INVESTMENT MANAGEMENT, LLC",2023-06-30,65249B,65249B208,NEWS CORP NEW,4269557000.0,216509
https://sec.gov/Archives/edgar/data/1556921/0001214659-23-011291.txt,1556921,"110 FRONT STREET, SUITE 400, JUPITER, FL, 33477","VOLORIDGE INVESTMENT MANAGEMENT, LLC",2023-06-30,654106,654106103,NIKE INC,152309496000.0,1379990
https://sec.gov/Archives/edgar/data/1556921/0001214659-23-011291.txt,1556921,"110 FRONT STREET, SUITE 400, JUPITER, FL, 33477","VOLORIDGE INVESTMENT MANAGEMENT, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,96624428000.0,378163
https://sec.gov/Archives/edgar/data/1557017/0001172661-23-003085.txt,1557017,"PO Box 309, Ugland House, Grand Cayman, E9, KY1-1104",Capula Management Ltd,2023-06-30,64110D,64110D104,NETAPP INC,3208800000.0,42000
https://sec.gov/Archives/edgar/data/1557017/0001172661-23-003085.txt,1557017,"PO Box 309, Ugland House, Grand Cayman, E9, KY1-1104",Capula Management Ltd,2023-06-30,65249B,65249B109,NEWS CORP NEW,474240000.0,24320
https://sec.gov/Archives/edgar/data/1557017/0001172661-23-003085.txt,1557017,"PO Box 309, Ugland House, Grand Cayman, E9, KY1-1104",Capula Management Ltd,2023-06-30,654106,654106103,NIKE INC,32628904000.0,295632
https://sec.gov/Archives/edgar/data/1557485/0001085146-23-002730.txt,1557485,"43 MAIN STREET SE, SUITE 236, MINNEAPOLIS, MN, 55414","SNS Financial Group, LLC",2023-06-30,654106,654106103,NIKE INC,274451000.0,2479
https://sec.gov/Archives/edgar/data/1557787/0001172661-23-002780.txt,1557787,"456 Montgomery Street, Suite Gc1, San Francisco, CA, 94104",Sonen Capital LLC,2023-06-30,654106,654106103,NIKE INC,349686000.0,3168
https://sec.gov/Archives/edgar/data/1557787/0001172661-23-002780.txt,1557787,"456 Montgomery Street, Suite Gc1, San Francisco, CA, 94104",Sonen Capital LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,707763000.0,2770
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,31428X,31428X106,FEDEX CORP,16920415000.0,68255
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,64110D,64110D104,NETAPP INC,4459926000.0,58376
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,65249B,65249B109,NEWS CORP NEW,2034825000.0,104350
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,654106,654106103,NIKE INC,38870990000.0,352188
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,22101359000.0,86499
https://sec.gov/Archives/edgar/data/1558481/0000897069-23-001040.txt,1558481,"3300 NORTH CENTRAL AVENUE, 14TH FLOOR, PHOENIX, AZ, 85012",Arizona State Retirement System,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,3305448000.0,87146
https://sec.gov/Archives/edgar/data/1559077/0001725547-23-000176.txt,1559077,"350 Camino de la Reina, Suite 500, San Diego, CA, 92108","HOYLECOHEN, LLC",2023-06-30,654106,654106103,NIKE INC,4245781000.0,38469
https://sec.gov/Archives/edgar/data/1559077/0001725547-23-000176.txt,1559077,"350 Camino de la Reina, Suite 500, San Diego, CA, 92108","HOYLECOHEN, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,3324441000.0,13011
https://sec.gov/Archives/edgar/data/1559706/0001172661-23-003086.txt,1559706,"717 5th Avenue, 16th Fl., New York, NY, 10022",Slate Path Capital LP,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,123644214000.0,3259800
https://sec.gov/Archives/edgar/data/1559789/0001559789-23-000001.txt,1559789,"2687 44TH STREET SE, KENTWOOD, MI, 49512",Regal Investment Advisors LLC,2023-06-30,31428X,31428X106,FEDEX CORP,374793000.0,1512
https://sec.gov/Archives/edgar/data/1559789/0001559789-23-000001.txt,1559789,"2687 44TH STREET SE, KENTWOOD, MI, 49512",Regal Investment Advisors LLC,2023-06-30,654106,654106103,NIKE INC,780838000.0,7075
https://sec.gov/Archives/edgar/data/1559789/0001559789-23-000001.txt,1559789,"2687 44TH STREET SE, KENTWOOD, MI, 49512",Regal Investment Advisors LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,670017000.0,2622
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,31428X,31428X106,FEDEX CORP COM,425396000.0,1716
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,64110D,64110D104,NETAPP INC COM,261931000.0,3451
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,65249B,65249B109,NEWS CORP NEW CL A,134062000.0,6875
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,654106,654106103,NIKE INC CL B,2301546000.0,20853
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC COM,785438000.0,3074
https://sec.gov/Archives/edgar/data/1560717/0001560717-23-000011.txt,1560717,"6210 Ardrey Kell Road, Suite 300, Charlotte, NC, 28277","Horizon Investments, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP. COM,238011000.0,6275
https://sec.gov/Archives/edgar/data/1562230/0000017283-23-000013.txt,1562230,"333 South Hope Street, 55th Fl, Los Angeles, CA, 90071",Capital International Investors,2023-06-30,31428X,31428X106,FEDEX CORP,428563323000.0,1728775
https://sec.gov/Archives/edgar/data/1562230/0000017283-23-000013.txt,1562230,"333 South Hope Street, 55th Fl, Los Angeles, CA, 90071",Capital International Investors,2023-06-30,64110D,64110D104,NETAPP INC,1046201517000.0,13694095
https://sec.gov/Archives/edgar/data/1562230/0000017283-23-000013.txt,1562230,"333 South Hope Street, 55th Fl, Los Angeles, CA, 90071",Capital International Investors,2023-06-30,654106,654106103,NIKE INC,2143160686000.0,19412282
https://sec.gov/Archives/edgar/data/1562668/0001420506-23-001708.txt,1562668,"888 SEVENTH AVENUE, 40TH FLOOR, NEW YORK, NY, 10106",JS Capital Management LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,13797540000.0,54000
https://sec.gov/Archives/edgar/data/1562855/0001398344-23-014168.txt,1562855,"91 WEST LONG LAKE ROAD, BLOOMFIELD HILLS, MI, 48304","Clarkston Capital Partners, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,141040238000.0,568940
https://sec.gov/Archives/edgar/data/1563223/0001172661-23-002854.txt,1563223,"1600 Broadway, Suite 1600, Denver, CO, 80202","Knowledge Leaders Capital, LLC",2023-06-30,654106,654106103,NIKE INC,597654000.0,5415
https://sec.gov/Archives/edgar/data/1563525/0001563525-23-000003.txt,1563525,"1 NORTH WACKER DRIVE, SUITE 4075, CHICAGO, IL, 60606",Chicago Partners Investment Group LLC,2023-06-30,31428X,31428X106,FEDEX CORP,367551000.0,1385
https://sec.gov/Archives/edgar/data/1563525/0001563525-23-000003.txt,1563525,"1 NORTH WACKER DRIVE, SUITE 4075, CHICAGO, IL, 60606",Chicago Partners Investment Group LLC,2023-06-30,654106,654106103,NIKE INC,1270804000.0,11820
https://sec.gov/Archives/edgar/data/1563525/0001563525-23-000003.txt,1563525,"1 NORTH WACKER DRIVE, SUITE 4075, CHICAGO, IL, 60606",Chicago Partners Investment Group LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,351421000.0,1488
https://sec.gov/Archives/edgar/data/1563690/0001563690-23-000004.txt,1563690,"100 PRINGLE AVENUE, SUITE 770, WALNUT CREEK, CA, 94596",Boltwood Capital Management,2023-06-30,654106,654106103,NIKE INC,233212000.0,2113
https://sec.gov/Archives/edgar/data/1563690/0001563690-23-000004.txt,1563690,"100 PRINGLE AVENUE, SUITE 770, WALNUT CREEK, CA, 94596",Boltwood Capital Management,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,416737000.0,1631
https://sec.gov/Archives/edgar/data/1564702/0001564702-23-000022.txt,1564702,"60 Columbus Circle, 18th Floor, New York, NY, 10023","PDT Partners, LLC",2023-06-30,64110D,64110D104,NETAPP INC,2085109000.0,27292
https://sec.gov/Archives/edgar/data/1564702/0001564702-23-000022.txt,1564702,"60 Columbus Circle, 18th Floor, New York, NY, 10023","PDT Partners, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,2164362000.0,57062
https://sec.gov/Archives/edgar/data/1564770/0001564770-23-000006.txt,1564770,"500 West 5th Street, Suite 1205, Austin, TX, 78701","Oxbow Advisors, LLC",2023-06-30,654106,654106103,NIKE INC,4435868000.0,40191
https://sec.gov/Archives/edgar/data/1566030/0001398344-23-014252.txt,1566030,"5940 S. RAINBOW BLVD, SUITE 400, PMB 57150, LAS VEGAS, NV, 89118",INVESTMENT HOUSE LLC,2023-06-30,31428X,31428X106,FEDEX CORP,9123812000.0,36804
https://sec.gov/Archives/edgar/data/1566030/0001398344-23-014252.txt,1566030,"5940 S. RAINBOW BLVD, SUITE 400, PMB 57150, LAS VEGAS, NV, 89118",INVESTMENT HOUSE LLC,2023-06-30,654106,654106103,NIKE INC,8567030000.0,77621
https://sec.gov/Archives/edgar/data/1566113/0001420506-23-001350.txt,1566113,"3300 NORTH RIDGE ROAD, SUITE 345, ELLICOTT CITY, MD, 21043","Court Place Advisors, LLC",2023-06-30,654106,654106103,NIKE B,1090489000.0,9880
https://sec.gov/Archives/edgar/data/1566475/0001566475-23-000007.txt,1566475,"335 Madison Avenue, 23rd Floor, New York, NY, 10017",Cerity Partners LLC,2023-06-30,31428X,31428X106,FEDEX CORP,8681640000.0,35009
https://sec.gov/Archives/edgar/data/1566475/0001566475-23-000007.txt,1566475,"335 Madison Avenue, 23rd Floor, New York, NY, 10017",Cerity Partners LLC,2023-06-30,654106,654106103,NIKE INC,49358317000.0,447080
https://sec.gov/Archives/edgar/data/1566475/0001566475-23-000007.txt,1566475,"335 Madison Avenue, 23rd Floor, New York, NY, 10017",Cerity Partners LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,60725210000.0,237664
https://sec.gov/Archives/edgar/data/1566475/0001566475-23-000007.txt,1566475,"335 Madison Avenue, 23rd Floor, New York, NY, 10017",Cerity Partners LLC,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,3616457000.0,95350
https://sec.gov/Archives/edgar/data/1566493/0001566493-23-000003.txt,1566493,"56 EXCHANGE TERRACE, SUITE 200, PROVIDENCE, RI, 02903","Newman Dignan & Sheerar, Inc.",2023-06-30,654106,654106103,Nike Inc Class B,750627000.0,6801
https://sec.gov/Archives/edgar/data/1566493/0001566493-23-000003.txt,1566493,"56 EXCHANGE TERRACE, SUITE 200, PROVIDENCE, RI, 02903","Newman Dignan & Sheerar, Inc.",2023-06-30,697435,697435105,Palo Alto Networks Inc,1792658000.0,7016
https://sec.gov/Archives/edgar/data/1566653/0001062993-23-016315.txt,1566653,"1000 4TH ST., STE 650, SAN RAFAEL, CA, 94901","Eqis Capital Management, Inc.",2023-06-30,654106,654106103,NIKE INC,357375000.0,3238
https://sec.gov/Archives/edgar/data/1566653/0001062993-23-016315.txt,1566653,"1000 4TH ST., STE 650, SAN RAFAEL, CA, 94901","Eqis Capital Management, Inc.",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,1090496000.0,4268
https://sec.gov/Archives/edgar/data/1566728/0001566728-23-000009.txt,1566728,"9015 STRADA STELL COURT, SUITE 203, NAPLES, FL, 34109","Capital Wealth Planning, LLC",2023-06-30,654106,654106103,NIKE INC,985889000.0,8933
https://sec.gov/Archives/edgar/data/1566887/0001566887-23-000006.txt,1566887,"3400 SOUTHWEST AVE, SUITE 1206, MIAMI BEACH, FL, 33133",Ratan Capital Management LP,2023-06-30,31428X,31428X106,FEDEX CORP,2355000.0,9500
https://sec.gov/Archives/edgar/data/1567163/0001085146-23-002678.txt,1567163,"805 3RD AVE 12TH FLOOR, NEW YORK, NY, 10022",Edge Wealth Management LLC,2023-06-30,31428X,31428X106,FEDEX CORP,629170000.0,2538
https://sec.gov/Archives/edgar/data/1567195/0001172661-23-003112.txt,1567195,"40 West 57th Street, Suite 1430, New York, NY, 10019",Incline Global Management LLC,2023-06-30,65249B,65249B109,NEWS CORP NEW,19534262000.0,1001757
https://sec.gov/Archives/edgar/data/1567195/0001172661-23-003112.txt,1567195,"40 West 57th Street, Suite 1430, New York, NY, 10019",Incline Global Management LLC,2023-06-30,654106,654106103,NIKE INC,21083871000.0,191029
https://sec.gov/Archives/edgar/data/1567634/0001062993-23-014816.txt,1567634,"6856 LOOP RD, DAYTON, OH, 45459","Buckingham Capital Management, Inc.",2023-06-30,654106,654106103,NIKE INC,6444586000.0,58391
https://sec.gov/Archives/edgar/data/1567755/0001085146-23-003206.txt,1567755,"65 MADISON AVENUE, MORRISTOWN, NJ, 07960","Private Advisor Group, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,5631416000.0,22112
https://sec.gov/Archives/edgar/data/1567755/0001085146-23-003206.txt,1567755,"65 MADISON AVENUE, MORRISTOWN, NJ, 07960","Private Advisor Group, LLC",2023-06-30,654106,654106103,NIKE INC,6325067000.0,57306
https://sec.gov/Archives/edgar/data/1567755/0001085146-23-003206.txt,1567755,"65 MADISON AVENUE, MORRISTOWN, NJ, 07960","Private Advisor Group, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,6277294000.0,24694
https://sec.gov/Archives/edgar/data/1567889/0001567889-23-000003.txt,1567889,"12121 SCRIPPS SUMMIT DRIVE, SUITE 350, SAN DIEGO, CA, 92131","Telos Capital Management, Inc.",2023-06-30,31428X,31428X106,FEDEX CORP,4545758000.0,18337
https://sec.gov/Archives/edgar/data/1567889/0001567889-23-000003.txt,1567889,"12121 SCRIPPS SUMMIT DRIVE, SUITE 350, SAN DIEGO, CA, 92131","Telos Capital Management, Inc.",2023-06-30,654106,654106103,NIKE INC,4641718000.0,42056
https://sec.gov/Archives/edgar/data/1567890/0001567890-23-000004.txt,1567890,"410 NORTH RIDGE ROAD, SUITE 100, HENRICO, VA, 23229","Redmond Asset Management, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,264757000.0,1068
https://sec.gov/Archives/edgar/data/1567912/0001062993-23-016230.txt,1567912,"15600 WAYZATA BLVD, STE 304, WAYZATA, MN, 55391",Somerset Group LLC,2023-06-30,697435,697435105,Palo Alto Networks Inc,3582761000.0,14022
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,23055000.0,93
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,64110D,64110D104,NETAPP INC,6189000.0,81
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,65249B,65249B109,NEWS CORP NEW,3822000.0,196
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,654106,654106103,NIKE INC,80870000.0,733
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,8688000.0,34
https://sec.gov/Archives/edgar/data/1568068/0001568068-23-000004.txt,1568068,"1479 N. HERMITAGE RD, HERMITAGE, PA, 16148","JFS WEALTH ADVISORS, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,4818000.0,127
